season,seasons_used,player,pWAR,rate,balls_eq,wb_ipl,wb_t20,bf,bb,source,rate_shrunk
2021,"2018,2019,2020",Liam Livingstone,0.5655671020126584,0.059003744536022,108.0,108.0,0.0,96.0,12.0,IPL only,0.15553095305348105
2021,"2018,2019,2020",Liam Plunkett,0.4181093119323914,-0.0936788806720169,186.0,153.0,220.0,3.0,150.0,IPL+T20I,0.11498006078140764
2021,"2018,2019,2020",Litton Das,0.6505995055925975,0.2337975895158286,108.3,0.0,722.0,,,T20I only,0.17891486403796433
2021,"2018,2019,2020",Lockie Ferguson,0.6259789508730593,0.1738151686676725,720.75,651.0,465.0,87.0,564.0,IPL+T20I,0.17214421149009132
2021,"2018,2019,2020",Lungi Ngidi,0.6951081932555112,0.2176094455969356,548.55,450.0,657.0,0.0,450.0,IPL+T20I,0.1911547531452656
2021,"2018,2019,2020",Lutho Sipamla,0.5782604176394441,-0.0617660825690511,36.15,0.0,241.0,,,T20I only,0.15902161485084715
2021,"2018,2019,2020",MS Dhoni,0.743063491614206,0.2203694043893991,1481.45,1436.0,303.0,1436.0,0.0,IPL+T20I,0.20434246019390664
2021,"2018,2019,2020",Mahipal Lomror,0.435361052963965,-0.0517230677380935,207.0,207.0,0.0,189.0,18.0,IPL only,0.11972428956509036
2021,"2018,2019,2020",Mahmudullah,0.6329248162890387,0.1941525568109815,126.45,0.0,843.0,,,T20I only,0.17405432447948566
2021,"2018,2019,2020",Manan Vohra,0.5414252767344866,-0.1717940039178815,47.0,47.0,0.0,47.0,0.0,IPL only,0.1488919511019838
2021,"2018,2019,2020",Mandeep Singh,0.514459017543056,0.1153974077132927,777.0,777.0,0.0,753.0,24.0,IPL only,0.14147622982434038
2021,"2018,2019,2020",Manish Pandey,0.8697743097277456,0.2650968885165025,1857.85,1771.0,579.0,1771.0,0.0,IPL+T20I,0.23918793517513007
2021,"2018,2019,2020",Manoj Tiwary,0.6032188947750609,0.1023458278006797,50.0,50.0,0.0,44.0,6.0,IPL only,0.16588519606314173
2021,"2018,2019,2020",Marcus Stoinis,0.4962723723938565,0.1244399718038818,1974.6,1899.0,504.0,1099.0,800.0,IPL+T20I,0.13647490240831053
2021,"2018,2019,2020",Mark Adair,0.509075582117925,-0.3689541814557247,41.85,0.0,279.0,,,T20I only,0.13999578508242938
2021,"2018,2019,2020",Mark Wood,0.5165779430437922,-0.054918760319627,100.8,27.0,492.0,3.0,24.0,IPL+T20I,0.14205893433704286
2021,"2018,2019,2020",Martin Guptill,0.812537506254482,0.3825087282832585,233.35,106.0,849.0,106.0,0.0,IPL+T20I,0.22344781421998253
2021,"2018,2019,2020",Matthew Wade,0.6293207822047792,0.2059102358547178,56.25,0.0,375.0,,,T20I only,0.17306321510631428
2021,"2018,2019,2020",Mayank Agarwal,1.4632965964910618,0.5205069197930108,1375.0,1375.0,0.0,1375.0,0.0,IPL only,0.402406564035042
2021,"2018,2019,2020",Mayank Markande,0.27915566006681647,-0.0970369153651359,377.2,370.0,48.0,34.0,336.0,IPL+T20I,0.07676780651837453
2021,"2018,2019,2020",Mehidy Hasan Miraz,0.5564946199616264,-0.2208930521590705,32.55,0.0,217.0,,,T20I only,0.15303602048944726
2021,"2018,2019,2020",Mitchell Johnson,0.4325094220844087,-0.1441149593360844,137.0,137.0,0.0,11.0,126.0,IPL only,0.11894009107321238
2021,"2018,2019,2020",Mitchell Marsh,0.5612507235861441,-0.0337235759426254,59.85,15.0,299.0,3.0,12.0,IPL+T20I,0.15434394898618964
2021,"2018,2019,2020",Mitchell McClenaghan,0.6171124196944717,0.1687083675380037,503.7,501.0,18.0,42.0,459.0,IPL+T20I,0.1697059154159797
2021,"2018,2019,2020",Mitchell Santner,0.5081259600173534,0.1017665259719306,565.8,342.0,1492.0,46.0,296.0,IPL+T20I,0.13973463900477218
2021,"2018,2019,2020",Mitchell Starc,0.7099968757159595,0.356827875531325,107.55,0.0,717.0,,,T20I only,0.19524914082188885
2021,"2018,2019,2020",Mitchell Swepson,0.6380706811199954,0.2810598844911619,33.45,0.0,223.0,,,T20I only,0.17546943730799874
2021,"2018,2019,2020",Moeen Ali,0.6059649967927124,0.1637501157149345,916.3,829.0,582.0,360.0,469.0,IPL+T20I,0.1666403741179959
2021,"2018,2019,2020",Mohammad Amir,0.6111584567313781,0.1469732110901626,78.14999999999999,0.0,521.0,,,T20I only,0.168068575601129
2021,"2018,2019,2020",Mohammad Hafeez,0.7098797465556166,0.3041638578271754,159.29999999999998,0.0,1062.0,,,T20I only,0.19521693030279455
2021,"2018,2019,2020",Mohammad Hasnain,0.5398125504547476,-0.0873015822614718,65.25,0.0,435.0,,,T20I only,0.14844845137505558
2021,"2018,2019,2020",Mohammad Nabi,1.0090706237870066,0.372692553666,787.3,640.0,982.0,188.0,452.0,IPL+T20I,0.27749442154142684
2021,"2018,2019,2020",Mohammad Naim,0.6179228073820927,0.164703052026011,66.3,0.0,442.0,,,T20I only,0.1699287720300755
2021,"2018,2019,2020",Mohammad Rizwan,0.5318513764668898,-0.0978276779282581,69.3,0.0,462.0,,,T20I only,0.1462591285283947
2021,"2018,2019,2020",Mohammad Saifuddin,0.5686749926676936,-0.1235764729933441,35.1,0.0,234.0,,,T20I only,0.15638562298361575
2021,"2018,2019,2020",Mohammed Shami,0.3770284953132506,0.0773089961357676,1771.4,1721.0,336.0,19.0,1702.0,IPL+T20I,0.10368283621114391
2021,"2018,2019,2020",Mohammed Siraj,0.41536144663113284,0.0807653060261307,1175.75,1172.0,25.0,92.0,1080.0,IPL+T20I,0.11422439782356152
2021,"2018,2019,2020",Mohit Sharma,0.26259663258009813,-0.1509896724224647,308.0,308.0,0.0,17.0,291.0,IPL only,0.07221407395952698
2021,"2018,2019,2020",Moises Henriques,0.640203604503605,0.3012175217026707,31.5,0.0,210.0,,,T20I only,0.1760559912384914
2021,"2018,2019,2020",Monu Kumar,0.5909744030498173,0.0206196769865847,39.0,39.0,0.0,0.0,39.0,IPL only,0.16251796083869977
2021,"2018,2019,2020",Mosaddek Hossain,0.559199869233136,-0.2125920746383607,31.8,0.0,212.0,,,T20I only,0.1537799640391124
2021,"2018,2019,2020",Mujeeb Ur Rahman,0.2780450101684942,-0.0120968536563195,742.7,644.0,658.0,24.0,620.0,IPL+T20I,0.07646237779633591
2021,"2018,2019,2020",Murali Vijay,0.3357765398262567,-0.1170852896350127,261.0,261.0,0.0,261.0,0.0,IPL only,0.0923385484522206
2021,"2018,2019,2020",Murugan Ashwin,0.45357581766526855,0.094068670321268,1043.0,1043.0,0.0,24.0,1019.0,IPL only,0.12473334985794884
2021,"2018,2019,2020",Mushfiqur Rahim,0.6034331178348871,0.1267964110986446,80.1,0.0,534.0,,,T20I only,0.16594410740459395
2021,"2018,2019,2020",Mustafizur Rahman,0.4700664686265742,0.0215113667843828,267.35,170.0,649.0,3.0,167.0,IPL+T20I,0.1292682788723079
2021,"2018,2019,2020",Najibullah Zadran,0.6126588277207166,0.1499807514859947,73.5,0.0,490.0,,,T20I only,0.16848117762319706
2021,"2018,2019,2020",Narayan Jagadeesan,0.40729813866315706,-0.3580127126109028,87.0,87.0,0.0,87.0,0.0,IPL only,0.1120069881323682
2021,"2018,2019,2020",Nathan Coulter-Nile,0.8368648334912127,0.305924022283669,551.55,513.0,257.0,45.0,468.0,IPL+T20I,0.23013782921008347
2021,"2018,2019,2020",Navdeep Saini,0.6290301865040859,0.1741165746881899,1581.0,1503.0,520.0,89.0,1414.0,IPL+T20I,0.17298330128862363
2021,"2018,2019,2020",Naveen-ul-Haq,0.6401078289032295,0.2743793122604016,39.9,0.0,266.0,,,T20I only,0.1760296529483881
2021,"2018,2019,2020",Nazmul Islam,0.59781052023305,0.0510086319764494,37.2,0.0,248.0,,,T20I only,0.16439789306408875
2021,"2018,2019,2020",Nicholas Pooran,1.2744070997290402,0.4884751605955764,913.15,838.0,501.0,838.0,0.0,IPL+T20I,0.35046195242548606
2021,"2018,2019,2020",Nikhil Naik,0.35050382949480546,-1.1676265317565446,41.0,41.0,0.0,41.0,0.0,IPL only,0.0963885531110715
2021,"2018,2019,2020",Niroshan Dickwella,0.6594413416084655,0.37589732574404,39.3,0.0,262.0,,,T20I only,0.181346368942328
2021,"2018,2019,2020",Nitish Rana,0.755799807830322,0.2238858885801693,1633.0,1633.0,0.0,1464.0,169.0,IPL only,0.20784494715333854
2021,"2018,2019,2020",Nuwan Pradeep,0.5762652068305528,-0.0318695787573408,43.95,0.0,293.0,,,T20I only,0.15847293187840203
2021,"2018,2019,2020",Oshane Thomas,0.6071849034572026,0.1555292667964228,210.85,124.0,579.0,0.0,124.0,IPL+T20I,0.1669758484507307
2021,"2018,2019,2020",Parthiv Patel,0.7918883039881078,0.2691520632252389,645.0,645.0,0.0,645.0,0.0,IPL only,0.21776928359672967
2021,"2018,2019,2020",Pat Cummins,0.27063794627937243,0.0253196578885665,1368.45,1278.0,603.0,342.0,936.0,IPL+T20I,0.07442543522682742
2021,"2018,2019,2020",Paul Stirling,0.7480415385690303,0.3043197684845912,250.5,0.0,1670.0,,,T20I only,0.20571142310648333
2021,"2018,2019,2020",Pawan Negi,0.33479152297855996,-0.201243761576348,187.0,187.0,0.0,29.0,158.0,IPL only,0.092067668819104
2021,"2018,2019,2020",Peter Chase,0.6100193817107086,0.1143111331747109,34.95,0.0,233.0,,,T20I only,0.16775532997044487
2021,"2018,2019,2020",Pieter Seelaar,0.5871820924791894,-0.0432325342113064,30.6,0.0,204.0,,,T20I only,0.16147507543177708
2021,"2018,2019,2020",Piyush Chawla,-0.0487374668664001,-0.1111086257338214,1317.0,1317.0,0.0,108.0,1209.0,IPL only,-0.013402803388260026
2021,"2018,2019,2020",Prabhsimran Singh,0.44759532718896805,-0.296335401142603,79.0,79.0,0.0,79.0,0.0,IPL only,0.12308871497696622
2021,"2018,2019,2020",Prasidh Krishna,0.16178174970768894,-0.0434876823419546,1002.0,1002.0,0.0,21.0,981.0,IPL only,0.04448998116961446
2021,"2018,2019,2020",Praveen Dubey,0.27974263032603325,-0.280700007914772,183.0,183.0,0.0,39.0,144.0,IPL only,0.07692922333965915
2021,"2018,2019,2020",Prayas Ray Barman,0.2612209861485063,-0.6470347061397321,96.0,96.0,0.0,48.0,48.0,IPL only,0.07183577119083924
2021,"2018,2019,2020",Prithvi Raj,0.40539123273241456,-0.5539818199716912,62.0,62.0,0.0,2.0,60.0,IPL only,0.111482589001414
2021,"2018,2019,2020",Prithvi Shaw,1.2713025428563005,0.4550994809024007,1189.0,1189.0,0.0,1189.0,0.0,IPL only,0.34960819928548265
2021,"2018,2019,2020",Priyam Garg,0.49043234554287685,0.0601290177260373,333.0,333.0,0.0,333.0,0.0,IPL only,0.1348688950242911
2021,"2018,2019,2020",Quinton de Kock,1.121386371008255,0.3533562290959022,2147.2,2032.0,768.0,2032.0,0.0,IPL+T20I,0.3083812520272701
2021,"2018,2019,2020",Rahmanullah Gurbaz,0.6660582728786332,0.2924749940589595,81.6,0.0,544.0,,,T20I only,0.18316602504162413
2021,"2018,2019,2020",Rahul Chahar,0.318505255927957,0.050357441661689,1557.4,1552.0,36.0,34.0,1518.0,IPL+T20I,0.08758894538018817
2021,"2018,2019,2020",Rahul Tewatia,0.6583040661942864,0.1854596772529388,1678.0,1678.0,0.0,636.0,1042.0,IPL only,0.18103361820342875
2021,"2018,2019,2020",Rahul Tripathi,0.6729155367970843,0.195875911283169,946.0,946.0,0.0,946.0,0.0,IPL only,0.18505177261919817
2021,"2018,2019,2020",Rashid Khan,0.9604953166907702,0.2896714474217709,2568.95,2447.0,813.0,167.0,2280.0,IPL+T20I,0.2641362120899618
2021,"2018,2019,2020",Rasikh Salam,0.555478824787075,-0.0533588546137277,60.0,60.0,0.0,8.0,52.0,IPL only,0.1527566768164456
2021,"2018,2019,2020",Rassie van der Dussen,0.5990552492318154,0.1367326597112386,142.04999999999998,0.0,947.0,,,T20I only,0.16474019353874922
2021,"2018,2019,2020",Ravi Bishnoi,0.538091374482814,0.1315034130253518,954.0,954.0,0.0,36.0,918.0,IPL only,0.14797512798277385
2021,"2018,2019,2020",Ravichandran Ashwin,0.6004190537313085,0.1633549660603138,2111.0,2111.0,0.0,229.0,1882.0,IPL only,0.16511523977610984
2021,"2018,2019,2020",Ravindra Jadeja,0.5037009243393505,0.1287456353038017,2285.5,2203.0,550.0,655.0,1548.0,IPL+T20I,0.1385177541933214
2021,"2018,2019,2020",Reeza Hendricks,0.5969774598440442,0.1215562015802869,102.75,0.0,685.0,,,T20I only,0.16416880145711216
2021,"2018,2019,2020",Rinku Singh,0.5330430902533585,0.0201791923685313,132.0,132.0,0.0,132.0,0.0,IPL only,0.1465868498196736
2021,"2018,2019,2020",Rishabh Pant,0.9788433189861171,0.3042300676794854,1972.45,1897.0,503.0,1897.0,0.0,IPL+T20I,0.2691819127211822
2021,"2018,2019,2020",Riyan Parag,0.19981722899942275,-0.0627093436480604,687.0,687.0,0.0,483.0,204.0,IPL only,0.05494973797484126
2021,"2018,2019,2020",Robin Uthappa,0.5776203535328229,0.1523462487032794,1247.0,1247.0,0.0,1247.0,0.0,IPL only,0.1588455972215263
2021,"2018,2019,2020",Rohit Sharma,0.9530264240676208,0.297478499192835,1812.65,1625.0,1251.0,1625.0,0.0,IPL+T20I,0.26208226661859574
2021,"2018,2019,2020",Ross Taylor,0.5331697707510309,0.0321101763878128,145.5,0.0,970.0,,,T20I only,0.1466216869565335
2021,"2018,2019,2020",Rovman Powell,0.6118185928823079,0.1467596253663909,70.8,0.0,472.0,,,T20I only,0.16825011304263468
2021,"2018,2019,2020",Rubel Hossain,0.57015998840064,-0.0936209084443939,38.1,0.0,254.0,,,T20I only,0.156793996810176
2021,"2018,2019,2020",Ruturaj Gaikwad,0.7970666670765056,0.2865281021933862,507.0,507.0,0.0,507.0,0.0,IPL only,0.21919333344603903
2021,"2018,2019,2020",Sabbir Rahman,0.5871651205904133,-0.0384441035973729,31.35,0.0,209.0,,,T20I only,0.16147040816236366
2021,"2018,2019,2020",Safyaan Sharif,0.597702920693933,0.0230751890661583,30.0,0.0,200.0,,,T20I only,0.1643683031908316
2021,"2018,2019,2020",Sam Billings,0.5927438555372757,0.1258689616571144,139.85,86.0,359.0,86.0,0.0,IPL+T20I,0.16300456027275081
2021,"2018,2019,2020",Sam Curran,0.5929019955037792,0.1601148755316083,1760.2,1693.0,448.0,533.0,1160.0,IPL+T20I,0.16304804876353926
2021,"2018,2019,2020",Samiullah Shinwari,0.5407726515147471,-0.2665298771376387,36.6,0.0,244.0,,,T20I only,0.14871247916655544
2021,"2018,2019,2020",Sandeep Lamichhane,0.3926127441986369,-0.0141165341587921,358.1,350.0,54.0,2.0,348.0,IPL+T20I,0.10796850465462515
2021,"2018,2019,2020",Sandeep Sharma,0.536086349911743,0.1383122672787504,1767.0,1767.0,0.0,55.0,1712.0,IPL only,0.14742374622572932
2021,"2018,2019,2020",Sandeep Warrier,0.5681354951715691,0.1065846469882052,200.0,200.0,0.0,0.0,200.0,IPL only,0.1562372611721815
2021,"2018,2019,2020",Sanju Samson,1.403991699278284,0.486165190260862,1508.7,1488.0,138.0,1488.0,0.0,IPL+T20I,0.38609771730152803
2021,"2018,2019,2020",Saqib Mahmood,0.5408795084997196,-0.2152221704413852,41.7,0.0,278.0,,,T20I only,0.14874186483742288
2021,"2018,2019,2020",Sarfaraz Ahmed,0.6095542800889148,0.1300211495949373,52.05,0.0,347.0,,,T20I only,0.16762742702445158
2021,"2018,2019,2020",Sarfaraz Khan,0.4432406630374443,0.0406165937644496,418.0,418.0,0.0,414.0,4.0,IPL only,0.12189118233529718
2021,"2018,2019,2020",Saurabh Tiwary,0.3415675577141192,-0.1291724666175938,240.0,240.0,0.0,240.0,0.0,IPL only,0.09393107837138277
2021,"2018,2019,2020",Scott Kuggeleijn,0.3360180701171419,-0.1632744649863838,213.6,96.0,784.0,0.0,96.0,IPL+T20I,0.09240496928221403
2021,"2018,2019,2020",Sean Abbott,0.5624602596367619,-0.1855396532062373,32.4,0.0,216.0,,,T20I only,0.15467657140010954
2021,"2018,2019,2020",Sean Williams,0.5928138081266959,0.0855955820938346,66.89999999999999,0.0,446.0,,,T20I only,0.16302379723484137
2021,"2018,2019,2020",Seth Rance,0.5500846453822914,-0.2180190481736226,36.3,0.0,242.0,,,T20I only,0.15127327748013014
2021,"2018,2019,2020",Shadab Khan,0.4214569806687174,-0.0634093461892256,212.85,0.0,1419.0,,,T20I only,0.11590066968389728
2021,"2018,2019,2020",Shafiul Islam,0.5976432615421496,0.0717532518160626,45.9,0.0,306.0,,,T20I only,0.16435189692409116
2021,"2018,2019,2020",Shahbaz Ahmed,0.5695051137916284,0.0695249760905909,111.0,111.0,0.0,3.0,108.0,IPL only,0.1566139062926978
2021,"2018,2019,2020",Shahbaz Nadeem,0.1375346451644951,-0.1083530693721371,635.0,635.0,0.0,32.0,603.0,IPL only,0.03782202742023615
2021,"2018,2019,2020",Shaheen Shah Afridi,0.6015341458101107,0.1378635855808496,127.05,0.0,847.0,,,T20I only,0.1654218900977804
2021,"2018,2019,2020",Shai Hope,0.624215479084745,0.1976314509372262,33.3,0.0,222.0,,,T20I only,0.17165925674830487
2021,"2018,2019,2020",Shakib Al Hasan,0.39800135961744343,0.055317145496085,788.45,689.0,663.0,217.0,472.0,IPL+T20I,0.10945037389479695
2021,"2018,2019,2020",Shane Getkate,0.5268428979163607,-0.2748212032707207,42.6,0.0,284.0,,,T20I only,0.1448817969269992
2021,"2018,2019,2020",Shane Watson,1.082654275370996,0.3448305295069365,1892.0,1892.0,0.0,1724.0,168.0,IPL only,0.29772992572702395
2021,"2018,2019,2020",Shardul Thakur,0.3759932931739155,0.0706365490860321,1432.1,1310.0,814.0,82.0,1228.0,IPL+T20I,0.10339815562282675
2021,"2018,2019,2020",Shehan Jayasuriya,0.5120527007846571,-0.3926851406503923,38.85,0.0,259.0,,,T20I only,0.1408144927157807
2021,"2018,2019,2020",Sheldon Cottrell,0.3498049776506886,-0.0012148562296091,533.4,366.0,1116.0,6.0,360.0,IPL+T20I,0.09619636885393937
2021,"2018,2019,2020",Sherfane Rutherford,0.52108175532495,0.0551230329476122,215.35,190.0,169.0,108.0,82.0,IPL+T20I,0.14329748271436127
2021,"2018,2019,2020",Shikhar Dhawan,1.3049522250344894,0.4093312136069429,2613.6,2412.0,1344.0,2412.0,0.0,IPL+T20I,0.3588618618844846
2021,"2018,2019,2020",Shimron Hetmyer,0.5878933306806563,0.1518499582896473,623.9,521.0,686.0,521.0,0.0,IPL+T20I,0.1616706659371805
2021,"2018,2019,2020",Shivam Dube,0.3774364929641608,0.0307944396006406,638.9,563.0,506.0,381.0,182.0,IPL+T20I,0.10379503556514422
2021,"2018,2019,2020",Shivam Mavi,0.5120435794732163,0.11094423708031,694.0,694.0,0.0,57.0,637.0,IPL only,0.14081198435513448
2021,"2018,2019,2020",Shoaib Malik,0.6542004793324993,0.2560610310038589,87.14999999999999,0.0,581.0,,,T20I only,0.1799051318164373
2021,"2018,2019,2020",Shreevats Goswami,0.5733688861253551,-0.0139215385884402,52.0,52.0,0.0,52.0,0.0,IPL only,0.15767644368447264
2021,"2018,2019,2020",Shreyas Gopal,0.16738279748458593,0.0006311988486472,1918.0,1918.0,0.0,254.0,1664.0,IPL only,0.04603026930826113
2021,"2018,2019,2020",Shreyas Iyer,0.8269328240654812,0.2437413327015008,2441.9,2345.0,646.0,2345.0,0.0,IPL+T20I,0.2274065266180073
2021,"2018,2019,2020",Shubman Gill,0.7183979491910351,0.2084635689563245,1742.0,1742.0,0.0,1742.0,0.0,IPL only,0.19755943602753465
2021,"2018,2019,2020",Siddarth Kaul,0.29613937566526005,0.0062363775150457,828.3,816.0,82.0,16.0,800.0,IPL+T20I,0.08143832830794652
2021,"2018,2019,2020",Sikandar Raza,0.5478686460002402,-0.3013587139275839,30.6,0.0,204.0,,,T20I only,0.15066387765006606
2021,"2018,2019,2020",Simi Singh,0.4565499625767468,-0.1805963027991778,102.6,0.0,684.0,,,T20I only,0.12555123970860538
2021,"2018,2019,2020",Soumya Sarkar,0.5136268069549332,-0.0575209523550106,102.75,0.0,685.0,,,T20I only,0.14124737191260664
2021,"2018,2019,2020",Steven Smith,0.6930536397886246,0.2009385064874807,1364.05,1261.0,687.0,1261.0,0.0,IPL+T20I,0.19058975094187175
2021,"2018,2019,2020",Stuart Binny,0.6803121541559146,0.2410834535858917,216.0,216.0,0.0,119.0,97.0,IPL only,0.18708584239287654
2021,"2018,2019,2020",Stuart Thompson,0.5895162194689528,0.0241636173041658,42.15,0.0,281.0,,,T20I only,0.162116960353962
2021,"2018,2019,2020",Sunil Narine,0.6024873294708101,0.1641930059270544,2225.2,2197.0,188.0,615.0,1582.0,IPL+T20I,0.16568401560447277
2021,"2018,2019,2020",Suresh Raina,0.6408231022944675,0.1802382465917546,1012.45,976.0,243.0,964.0,12.0,IPL+T20I,0.17622635313097856
2021,"2018,2019,2020",Suryakumar Yadav,1.1903033338369644,0.3815738050058039,2025.0,2025.0,0.0,2025.0,0.0,IPL only,0.3273334168051652
2021,"2018,2019,2020",T Natarajan,0.6409121667412249,0.1797035176333895,1181.4,1149.0,216.0,15.0,1134.0,IPL+T20I,0.17625084585383685
2021,"2018,2019,2020",Tabraiz Shamsi,0.5764419698978669,0.1062206851495159,159.29999999999998,0.0,1062.0,,,T20I only,0.1585215417219134
2021,"2018,2019,2020",Tamim Iqbal,0.6467584805338021,0.231734377648189,96.6,0.0,644.0,,,T20I only,0.1778585821467956
2021,"2018,2019,2020",Temba Bavuma,0.6306739115184958,0.2018275453307263,74.25,0.0,495.0,,,T20I only,0.17343532566758635
2021,"2018,2019,2020",Tendai Chatara,0.6229425026980637,0.1875775901331738,38.1,0.0,254.0,,,T20I only,0.17130918824196753
2021,"2018,2019,2020",Tendai Chisoro,0.6003677197431887,0.0589524161841211,35.1,0.0,234.0,,,T20I only,0.1651011229293769
2021,"2018,2019,2020",Thisara Perera,0.5770711827857903,0.0726316510411691,95.4,0.0,636.0,,,T20I only,0.15869457526609235
2021,"2018,2019,2020",Tim Seifert,0.5898932632596274,0.1297791079622505,177.0,0.0,1180.0,,,T20I only,0.16222064739639755
2021,"2018,2019,2020",Tim Southee,0.15396264892042666,-0.1141601768360085,572.9,347.0,1506.0,64.0,283.0,IPL+T20I,0.04233972845311733
2021,"2018,2019,2020",Tom Banton,0.1743252759168947,-0.6710457905762719,119.25,60.0,395.0,60.0,0.0,IPL+T20I,0.047939450877146045
2021,"2018,2019,2020",Tom Curran,0.1953496526636395,-0.0503978839059413,784.6,607.0,1184.0,214.0,393.0,IPL+T20I,0.05372115448250086
2021,"2018,2019,2020",Trent Boult,0.40148575851745233,0.0849676599910684,1651.3,1591.0,402.0,13.0,1578.0,IPL+T20I,0.11040858359229938
2021,"2018,2019,2020",Tushar Deshpande,0.10335102366628166,-0.2596988557426801,345.0,345.0,0.0,36.0,309.0,IPL only,0.028421531508227457
2021,"2018,2019,2020",Umesh Yadav,0.2114607666014783,-0.020627768020337,997.6,973.0,164.0,67.0,906.0,IPL+T20I,0.05815171081540653
2021,"2018,2019,2020",Usman Ghani,0.5686897933444929,-0.0870754973756785,40.35,0.0,269.0,,,T20I only,0.15638969316973553
2021,"2018,2019,2020",Usman Shinwari,0.5392968673056054,-0.2564504517130049,38.25,0.0,255.0,,,T20I only,0.1483066385090415
2021,"2018,2019,2020",Varun Aaron,-0.04049795085717037,-0.3871501352943834,338.0,338.0,0.0,44.0,294.0,IPL only,-0.01113693648572185
2021,"2018,2019,2020",Varun Chakravarthy,0.5392242148172333,0.133049742353987,1017.0,1017.0,0.0,45.0,972.0,IPL only,0.14828665907473915
2021,"2018,2019,2020",Vijay Shankar,0.5627844952056333,0.1458968683333169,1235.85,1194.0,279.0,822.0,372.0,IPL+T20I,0.15476573618154918
2021,"2018,2019,2020",Virat Kohli,0.9585333753120238,0.2907376320362543,2403.05,2189.0,1427.0,2189.0,0.0,IPL+T20I,0.2635966782108065
2021,"2018,2019,2020",Wahab Riaz,0.6089086522546734,0.1260232107471952,50.25,0.0,335.0,,,T20I only,0.16744987937003517
2021,"2018,2019,2020",Wanindu Hasaranga de Silva,0.5868756023162115,0.1077601527111601,117.9,0.0,786.0,,,T20I only,0.16139079063695816
2021,"2018,2019,2020",Washington Sundar,0.7613765286323732,0.2261854584401971,1622.45,1460.0,1083.0,329.0,1131.0,IPL+T20I,0.20937854537390263
2021,"2018,2019,2020",Wriddhiman Saha,1.0472295593761352,0.4113690651441548,667.0,667.0,0.0,667.0,0.0,IPL only,0.28798812882843716
2021,"2018,2019,2020",Yashasvi Jaiswal,0.47118739670387394,-0.087037343117242,132.0,132.0,0.0,132.0,0.0,IPL only,0.12957653409356534
2021,"2018,2019,2020",Yusuf Pathan,0.3819851884343795,-0.0407007511541261,314.0,314.0,0.0,290.0,24.0,IPL only,0.10504592681945436
2021,"2018,2019,2020",Yuvraj Singh,0.5147114958538198,0.0555259051663451,235.0,235.0,0.0,223.0,12.0,IPL only,0.14154566135980046
2021,"2018,2019,2020",Yuzvendra Chahal,0.38224558594199426,0.0841783961727584,2183.2,1975.0,1388.0,45.0,1930.0,IPL+T20I,0.10511753613404842
2022,"2019,2020,2021",AB de Villiers,1.0925398211708548,0.3625070362461192,1492.0,1492.0,0.0,1492.0,0.0,IPL only,0.30044845082198507
2022,"2019,2020,2021",Aaron Finch,0.6092597264776406,0.1669403938253073,726.05,482.0,1627.0,482.0,0.0,IPL+T20I,0.16754642478135115
2022,"2019,2020,2021",Abdul Samad,0.5535821272475823,0.1296023332133247,493.0,493.0,0.0,391.0,102.0,IPL only,0.15223508499308513
